50000,120,2,3,32.003056,35.947222
51000,130,3,3,32.003056,35.947222
51000,130,3,3,32.003056,35.947222
51500,120,3,3,32.0472227,35.909541
51500,107,3,3,31.883333,35.883333
51500,120,3,3,32.0401622,35.9072147
52000,141,3,3,32.003056,35.947222
52000,100,2,2,23.1397597,57.6705088
52000,110,2,3,32.003056,35.947222
52000,141,3,3,32.003056,35.947222
52000,150,3,3,32.003056,35.947222
52000,150,3,3,31.9507057,35.9214735
52000,120,2,2,28.418496,36.5353721
52000,137,2,3,31.9876803,35.9239446
52000,100,2,2,15.664873,43.4398
53000,107,3,3,31.9544129,35.90203384501519
53000,126,3,3,32.003056,35.947222
54000,130,3,3,31.902734,35.9686525
54000,135,3,3,32.025,35.838056
54000,130,3,3,26.3779767,56.4152779
54000,135,3,3,32.025,35.838056
54000,133,3,3,32.003056,35.947222
55000,150,3,3,32.003056,35.947222
55000,150,3,3,32.003056,35.947222
55000,110,2,3,32.0189025,35.8819325
55000,125,2,3,32.025,35.838056
55000,135,3,3,31.9507057,35.9214735
55000,159,3,3,32.003056,35.947222
55000,123,2,3,31.9507057,35.9214735
55000,150,3,3,32.003056,35.947222
55000,159,3,3,32.003056,35.947222
55000,110,2,3,32.0189025,35.8819325
55000,159,3,3,32.003056,35.947222
55000,130,2,3,31.915556,35.8889266
55000,95,2,2,31.9998356,35.9684442
55000,114,3,3,31.9028128,35.9125073
55000,150,2,3,31.9507057,35.9214735
55000,160,4,3,31.9318548,35.9162999
55000,145,3,3,32.003056,35.947222
55000,145,3,3,32.003056,35.947222
55000,145,3,3,32.003056,35.947222
55500,62,1,2,31.987704100000002,35.92397041067557
55500,62,1,2,31.987704100000002,35.92397041067557
55500,62,1,2,23.0836476,58.1519321
56000,149,3,3,32.003056,35.947222
56000,120,2,3,32.0472227,35.909541
56000,149,3,3,32.003056,35.947222
56000,120,2,3,32.0472227,35.909541
56000,122,3,3,31.883333,35.883333
56000,150,3,3,32.0472227,35.909541
56000,149,3,3,32.003056,35.947222
56000,120,2,3,32.0401622,35.9072147
56000,106,1,2,31.9900572,35.8448489
56000,122,3,3,31.883333,35.883333
56000,149,3,3,31.9515694,35.9239625
56000,150,3,3,32.0401622,35.9072147
56000,145,3,3,32.003056,35.947222
57000,130,3,3,32.0189025,35.8819325
57000,150,3,3,32.003056,35.947222
57000,125,3,3,31.915556,35.8889266
57000,95,2,2,31.9998356,35.9684442
57000,130,3,3,32.0189025,35.8819325
57000,145,3,3,32.003056,35.947222
58000,145,3,3,32.003056,35.947222
58000,145,3,3,23.5865489,58.4314473
58000,140,2,3,23.5865489,58.4314473
58000,150,3,3,32.003056,35.947222
58000,130,3,3,31.983333,35.85
58000,150,3,3,32.003056,35.947222
58000,145,3,3,32.003056,35.947222
58000,33,1,0,31.9544129,35.90203384501519
58000,145,3,3,23.0836476,58.1519321
58000,140,2,3,23.0836476,58.1519321
58000,150,3,3,32.003056,35.947222
58000,150,3,3,32.003056,35.947222
58000,130,3,3,31.9617045,35.88098711265357
58000,110,2,2,28.418496,36.5353721
58000,150,4,3,32.03364,35.8332303
58000,110,2,2,28.418496,36.5353721
58000,129,3,2,31.9544129,35.90203384501519
58000,145,3,3,32.003056,35.947222
59000,140,3,3,32.0472227,35.909541
59000,141,3,3,32.003056,35.947222
59000,120,3,2,31.987704100000002,35.92397041067557
59000,140,3,3,32.0401622,35.9072147
59000,141,3,3,32.003056,35.947222
60000,150,3,3,32.0189025,35.8819325
60000,150,3,3,31.8075777,35.9119531
60000,150,3,3,32.0189025,35.8819325
60000,150,3,3,31.8075777,35.9119531
60000,150,3,3,32.003056,35.947222
60000,147,3,3,32.0472227,35.909541
60000,110,1,0,32.0189025,35.8819325
60000,146,3,3,31.9028128,35.9125073
60000,85,2,2,31.9853265,35.8806996
60000,150,3,3,32.003056,35.947222
60000,150,3,3,32.003056,35.947222
60000,182,3,3,32.003056,35.947222
60000,150,3,3,32.0189025,35.8819325
60000,150,3,3,28.418496,36.5353721
60000,150,3,3,32.003056,35.947222
60000,147,3,3,32.0401622,35.9072147
60000,110,1,0,32.0189025,35.8819325
60000,150,3,3,32.003056,35.947222
60000,146,3,3,31.9028128,35.9125073
60000,166,2,3,31.915556,35.8889266
60000,107,2,2,31.9544129,35.90203384501519
60000,150,3,3,32.003056,35.947222
60000,85,2,2,31.9853265,35.8806996
60000,150,3,3,32.003056,35.947222
60000,120,2,3,31.8786659,36.0043148
60000,150,3,3,32.003056,35.947222
60000,140,3,3,28.418496,36.5353721
60000,140,3,3,28.418496,36.5353721
60000,140,3,3,28.418496,36.5353721
60000,182,3,3,32.003056,35.947222
60000,130,3,3,31.9853265,35.8806996
60000,147,3,3,31.9150722,35.7538951
60000,169,3,3,23.0836476,58.1519321
61000,150,3,3,32.0472227,35.909541
61000,150,3,3,32.0401622,35.9072147
62000,120,2,2,31.9617045,35.88098711265357
62000,150,3,3,31.915556,35.8889266
62000,145,3,3,32.003056,35.947222
63000,220,4,4,31.1871147,34.8363302
63000,140,3,3,31.8075777,35.9119531
63000,135,3,3,31.987704100000002,35.92397041067557
63000,220,4,4,31.1871147,34.8363302
63000,140,3,3,28.418496,36.5353721
63000,135,3,3,23.0836476,58.1519321
63000,144,2,3,31.9900572,35.8448489
63000,130,3,3,23.0836476,58.1519321
64000,223,2,3,32.0189025,35.8819325
64000,223,2,3,23.0836476,58.1519321
64000,150,3,3,32.003056,35.947222
64000,110,2,2,31.9606811,35.8406273
64000,135,3,3,32.0189025,35.8819325
65000,130,2,3,32.025,35.838056
65000,115,2,3,32.0189025,35.8819325
65000,150,3,3,31.9468458,35.8387542
65000,50,1,1,23.5728178,58.1879339
65000,108,3,3,32.0544606,35.8935168
65000,149,2,3,32.0189025,35.8819325
65000,130,2,3,32.025,35.838056
65000,85,2,2,31.9988572,35.8012817
65000,115,2,3,32.0189025,35.8819325
65000,115,3,3,31.9900572,35.8448489
65000,150,3,3,31.9468458,35.8387542
65000,130,2,3,31.9900572,35.8448489
65000,50,1,1,31.9988572,35.8012817
65000,110,2,3,31.9900572,35.8448489
65000,136,2,3,31.9507057,35.9214735
65000,108,3,3,26.3779767,56.4152779
65000,130,2,3,26.3779767,56.4152779
65000,130,3,3,23.0836476,58.1519321
65000,100,2,0,31.9946531,35.8662013
65000,155,2,2,31.9946531,35.8662013
66000,166,3,3,32.003056,35.947222
66000,130,3,3,28.418496,36.5353721
66000,210,3,3,23.0836476,58.1519321
66000,130,2,3,31.9738582,35.8837307
66000,166,3,3,32.003056,35.947222
66000,140,3,3,26.3779767,56.4152779
67000,83,2,2,32.0189025,35.8819325
67000,83,2,2,32.0189025,35.8819325
67000,145,3,3,32.003056,35.947222
67000,195,3,3,32.0189025,35.8819325
67000,83,2,2,23.0836476,58.1519321
67000,141,2,3,31.9617045,35.88098711265357
67000,150,3,3,31.883333,35.883333
67000,145,3,3,32.003056,35.947222
67000,174,2,3,31.9786682,35.894816
67000,140,3,3,28.418496,36.5353721
67000,150,3,3,31.915556,35.8889266
67000,140,3,3,28.418496,36.5353721
67000,171,3,3,31.9853265,35.8806996
67000,195,3,3,23.0836476,58.1519321
67000,151,3,3,23.0836476,58.1519321
67000,130,3,3,23.484933,57.3063282
67000,140,2,3,31.9988572,35.8012817
68000,125,2,3,31.915556,35.8889266
68000,168,3,3,32.0189025,35.8819325
68000,180,3,3,32.0472227,35.909541
68000,180,4,4,31.902734,35.9686525
68000,160,3,3,32.003056,35.947222
68000,142,3,3,31.915556,35.8889266
68000,170,3,3,31.9946531,35.8662013
68000,135,3,3,31.9946531,35.8662013
68000,125,2,3,31.915556,35.8889266
68000,168,3,3,32.0189025,35.8819325
68000,180,3,3,32.0401622,35.9072147
68000,180,4,4,26.3779767,56.4152779
68000,173,2,3,31.9900572,35.8448489
68000,140,3,3,28.418496,36.5353721
68000,145,3,3,31.915556,35.8889266
68000,135,3,3,32.0189025,35.8819325
68000,140,3,3,28.418496,36.5353721
68000,160,3,3,32.003056,35.947222
68000,142,3,3,31.915556,35.8889266
68000,135,3,3,23.484933,57.3063282
68000,160,3,3,31.9515694,35.9239625
68000,140,3,3,31.915556,35.8889266
68000,138,3,3,31.9016521,35.8517493
69000,135,2,3,23.0836476,58.1519321
69000,135,3,3,31.9617045,35.88098711265357
69000,140,3,3,31.915556,35.8889266
69000,135,2,3,23.484933,57.3063282
69000,150,3,3,31.9515694,35.9239625
69000,130,3,3,31.9606811,35.8406273
69000,153,3,3,32.0401622,35.9072147
70000,100,2,2,31.9853265,35.8806996
70000,100,2,2,31.9738582,35.8837307
70000,160,3,3,31.9946531,35.8662013
70000,100,2,2,31.9853265,35.8806996
70000,137,3,3,23.0836476,58.1519321
70000,145,3,3,31.9028128,35.9125073
70000,121,2,2,31.958369,35.8638771
70000,160,3,3,23.0836476,58.1519321
70000,150,3,3,23.0836476,58.1519321
70000,150,3,3,31.9515694,35.9239625
70000,160,2, 5,31.915556,35.8889266
70000,185,3,3,32.0334166,35.9315512
71000,161,3,3,32.0189025,35.8819325
71000,161,3,3,23.0836476,58.1519321
72000,150,3,3,32.0189025,35.8819325
72000,150,3,3,32.0189025,35.8819325
72000,176,3,3,31.915556,35.8889266
72000,155,3,3,31.915556,35.8889266
72000,85,2,2,31.9738582,35.8837307
72000,175,3,3,32.0401622,35.9072147
72000,150,3,3,23.484933,57.3063282
73000,80,1,0,23.5728178,58.1879339
73000,175,3,3,32.0401622,35.9072147
73000,80,1,0,31.9988572,35.8012817
74000,150,3,3,31.9097421,35.8491296
74000,150,3,3,31.9097421,35.8491296
74000,150,3,3,31.9016521,35.8517493
74000,150,3,3,31.9016521,35.8517493
74000,175,3,3,32.003056,35.947222
74000,165,3,3,32.0401622,35.9072147
75000,140,2,3,32.003056,35.947222
75000,140,2,3,32.003056,35.947222
75000,210,3,3,32.003056,35.947222
75000,140,2,3,32.003056,35.947222
75000,90,2,2,31.9738582,35.8837307
75000,180,3,3,31.9738582,35.8837307
75000,210,3,3,32.003056,35.947222
75000,110,2,3,31.9544129,35.90203384501519
75000,150,3,3,23.484933,57.3063282
75000,150,3,3,23.484933,57.3063282
75000,150,3,3,31.9946531,35.8662013
75000,210,3,3,32.003056,35.947222
75000,220,3,3,32.0131134,35.8934216
76000,160,3,3,32.0189025,35.8819325
76000,146,3,3,31.983333,35.85
76000,180,3,3,32.0189025,35.8819325
76000,160,3,3,32.0189025,35.8819325
76000,125,3,3,31.9946531,35.8662013
76500,150,3,3,32.0189025,35.8819325
76500,150,3,3,32.0189025,35.8819325
77000,160,3,3,31.9097421,35.8491296
77000,160,3,3,31.9016521,35.8517493
77000,150,3,3,32.0189025,35.8819325
77000,150,3,3,23.484933,57.3063282
78000,180,4,4,32.0472227,35.909541
78000,140,2,2,31.9946531,35.8662013
78000,180,4,4,32.0401622,35.9072147
78000,147,3,3,31.82202,35.8268899
78000,205,3,3,23.484933,57.3063282
78000,180,3,3,32.003056,35.947222
79000,180,3,3,32.0189025,35.8819325
79000,150,3,3,31.915556,35.8889266
79000,150,3,3,32.003056,35.947222
79000,180,3,3,32.0189025,35.8819325
79000,150,3,3,31.915556,35.8889266
79000,150,3,3,32.003056,35.947222
79000,100,2,2,31.9544129,35.90203384501519
80000,200,3,3,32.003056,35.947222
80000,190,3,3,31.9738582,35.8837307
80000,120,2,3,31.9738582,35.8837307
80000,200,3,3,32.003056,35.947222
80000,380,3,3,32.0189025,35.8819325
80000,180,3,3,32.0334166,35.9315512
80000,150,3,3,31.9988572,35.8012817
82000,168,4,3,32.0189025,35.8819325
82000,130,2,3,31.9097421,35.8491296
82000,177,3,3,31.9468458,35.8387542
82000,136,2,3,31.95939875,35.857552167957806
82000,230,3,3,32.0088886,35.8651445
82000,168,3,3,32.0189025,35.8819325
82000,150,2,3,32.0189025,35.8819325
82000,168,4,3,32.0189025,35.8819325
82000,130,2,3,31.9016521,35.8517493
82000,177,3,3,31.9468458,35.8387542
82000,132,2,3,31.9900572,35.8448489
82000,136,2,3,31.9544129,35.90203384501519
82000,180,3,3,23.484933,57.3063282
82000,230,3,3,31.9946531,35.8662013
82000,170,3,3,31.9028128,35.9125073
82000,168,3,3,32.0189025,35.8819325
82000,145,3,3,31.9606811,35.8406273
83000,130,2,3,31.9617045,35.88098711265357
83000,130,3,3,32.0189025,35.8819325
83000,185,3,3,23.0836476,58.1519321
84000,185,3,3,31.9853265,35.8806996
85000,180,3,3,32.0189025,35.8819325
85000,173,3,3,32.0472227,35.909541
85000,230,3,3,31.9097421,35.8491296
85000,160,3,3,32.0189025,35.8819325
85000,176,3,3,31.915556,35.8889266
85000,168,2,3,31.9507057,35.9214735
85000,171,3,3,31.915556,35.8889266
85000,180,3,3,23.0836476,58.1519321
85000,173,3,3,32.0401622,35.9072147
85000,188,3,3,31.9988572,35.8012817
85000,150,2,3,23.0836476,58.1519321
85000,175,3,3,31.9900572,35.8448489
85000,185,3,3,31.9946531,35.8662013
85000,150,3,3,31.9738582,35.8837307
85000,125,2,3,31.9544129,35.90203384501519
85000,140,3,3,31.9738582,35.8837307
85000,230,3,3,31.9016521,35.8517493
85000,160,3,3,32.0189025,35.8819325
85000,150,3,3,31.9016521,35.8517493
85000,230,3,3,31.9016521,35.8517493
85000,174,3,3,23.484933,57.3063282
85000,170,3,3,23.484933,57.3063282
85000,176,3,3,31.915556,35.8889266
85000,140,3,3,31.9853265,35.8806996
86000,125,2,3,23.0836476,58.1519321
86000,160,3,3,32.0401622,35.9072147
87000,180,3,3,32.0472227,35.909541
87000,135,3,3,31.9900572,35.8448489
87000,160,3,3,31.9617045,35.88098711265357
87000,180,3,3,32.0401622,35.9072147
87000,145,3,3,31.9515694,35.9239625
87000,175,3,3,32.003056,35.947222
87000,160,3,3,23.484933,57.3063282
87000,160,3,3,23.484933,57.3063282
88000,165,3,3,31.8075777,35.9119531
88000,125,2,3,31.8075777,35.9119531
88000,165,3,3,28.418496,36.5353721
88000,125,2,3,31.8075777,35.9119531
88000,210,3,4,23.0836476,58.1519321
88000,160,3,3,23.484933,57.3063282
88000,175,3,3,32.0401622,35.9072147
88000,175,3,3,32.0401622,35.9072147
89000,165,3,3,32.0334166,35.9315512
89000,186,4,4,30.502854,47.8357271
89000,120,3,3,31.883333,35.883333
89000,150,3,3,28.418496,36.5353721
89000,200,3,3,31.9900572,35.8448489
89000,165,3,3,32.0334166,35.9315512
89000,110,3,3,31.9946531,35.8662013
90000,160,3,3,32.0088886,35.8651445
90000,180,3,3,31.9097421,35.8491296
90000,155,3,3,32.0189025,35.8819325
90000,150,3,3,31.9946531,35.8662013
90000,150,3,3,31.9998356,35.9684442
90000,160,3,3,31.9946531,35.8662013
90000,130,2,3,31.9998356,35.9684442
90000,180,3,3,31.9016521,35.8517493
90000,136,3,3,28.418496,36.5353721
90000,100,2,2,31.9998356,35.9684442
90000,150,3,3,23.484933,57.3063282
90000,188,3,3,31.883333,35.883333
90000,165,3,3,31.915556,35.8889266
90000,168,3,3,23.0836476,58.1519321
90000,200,4,3,23.0836476,58.1519321
92000,182,3,3,31.9988572,35.8012817
92000,180,3,3,23.0836476,58.1519321
92000,140,3,3,31.9515694,35.9239625
93000,192,3,4,31.883333,35.883333
93000,200,3,3,31.958369,35.8638771
93000,165,3,3,31.883333,35.883333
93000,100,2,2,31.9656982,35.8557533
93000,173,3,3,23.484933,57.3063282
93000,192,3,4,31.883333,35.883333
93500,149,3,3,31.9900572,35.8448489
93500,149,3,3,31.9900572,35.8448489
93500,149,3,3,31.9900572,35.8448489
94000,149,3,3,31.9853265,35.8806996
94000,149,3,3,31.9853265,35.8806996
95000,145,3,3,31.9786682,35.894816
95000,145,3,3,31.9786682,35.894816
95000,280,4,4,32.0189025,35.8819325
95000,156,2,2,31.8075777,35.9119531
95000,450,3,3,32.003056,35.947222
95000,175,3,3,32.0189025,35.8819325
95000,165,3,3,31.8075777,35.9119531
95000,195,3,3,31.9853265,35.8806996
95000,125,3,3,31.9544129,35.90203384501519
95000,150,3,3,31.9946531,35.8662013
95000,145,3,3,31.9786682,35.894816
95000,280,4,4,32.0189025,35.8819325
95000,156,2,2,28.418496,36.5353721
95000,173,3,3,31.9998356,35.9684442
95000,100,2,2,31.9998356,35.9684442
95000,165,3,3,31.9900572,35.8448489
95000,190,3,3,31.9900572,35.8448489
95000,200,3,3,31.9738582,35.8837307
95000,145,3,3,31.9946531,35.8662013
95000,185,3,3,31.9900572,35.8448489
95000,185,3,3,31.9900572,35.8448489
95000,450,3,3,32.003056,35.947222
95000,150,4,4,31.9988572,35.8012817
95000,175,3,3,32.0189025,35.8819325
95000,165,3,3,28.418496,36.5353721
95000,135,3,3,31.9988572,35.8012817
95000,145,3,3,31.9900572,35.8448489
95000,195,3,3,31.9853265,35.8806996
95000,150,3,3,31.9900572,35.8448489
96000,150,3,3,30.502854,47.8357271
97000,135,2,3,31.9468458,35.8387542
97000,135,2,3,31.9468458,35.8387542
97000,110,2,2,31.9786682,35.894816
97000,135,2,3,31.9468458,35.8387542
97000,110,2,2,31.9786682,35.894816
97000,175,3,3,32.0401622,35.9072147
98000,150,3,3,31.9857183,35.9037253
98000,145,3,3,31.9853265,35.8806996
98000,150,3,3,23.484933,57.3063282
98000,178,3,3,32.0401622,35.9072147
98000,178,3,3,32.0401622,35.9072147
98500,210,3,3,31.9097421,35.8491296
98500,210,3,3,31.9016521,35.8517493
99000,130,2,3,31.95939875,35.857552167957806
99000,164,3,3,31.9738582,35.8837307
99000,130,2,3,31.9544129,35.90203384501519
99000,140,3,3,31.9738582,35.8837307
99000,164,3,3,31.9738582,35.8837307
100000,235,3,3,32.0189025,35.8819325
100000,182,3,3,31.98182,35.9108158
100000,170,3,3,31.9412478,35.885959
100000,177,3,3,31.9559723,35.89621109309677
100000,193,3,3,31.9900572,35.8448489
100000,170,3,3,31.9998356,35.9684442
100000,180,3,3,31.958369,35.8638771
100000,235,3,3,23.0836476,58.1519321
100000,225,3,3,23.0836476,58.1519321
100000,182,3,3,31.98182,35.9108158
100000,189,3,2,23.0836476,58.1519321
100000,170,3,3,31.9412478,35.885959
100000,180,3,3,28.418496,36.5353721
100000,177,3,3,31.9544129,35.90203384501519
100000,150,3,3,31.9606811,35.8406273
103000,130,3,3,31.9900572,35.8448489
103000,135,3,3,31.9900572,35.8448489
103000,130,3,3,31.9900572,35.8448489
103000,135,3,3,31.9900572,35.8448489
103000,150,3,3,31.9016521,35.8517493
103000,150,3,3,31.9016521,35.8517493
105000,145,3,3,31.9498506,35.8403752
105000,150,3,3,32.0088886,35.8651445
105000,185,3,3,31.9900572,35.8448489
105000,170,3,3,31.9617045,35.88098711265357
105000,165,3,3,31.9738582,35.8837307
105000,145,3,3,31.9498506,35.8403752
105000,175,3,3,31.9900572,35.8448489
105000,185,3,3,31.9853265,35.8806996
105000,160,3,3,31.9946531,35.8662013
105000,150,3,3,31.9946531,35.8662013
105000,100,2,3,31.9412478,35.885959
105000,230,4,4,31.9853265,35.8806996
105000,185,3,3,31.9900572,35.8448489
105000,150,3,3,23.0836476,58.1519321
105000,179,3,3,23.0836476,58.1519321
105000,160,3,3,23.484933,57.3063282
105000,140,3,3,31.9544129,35.90203384501519
105000,200,3,3,31.9016521,35.8517493
105000,150,3,3,31.9946531,35.8662013
105000,150,3,3,31.9946531,35.8662013
105000,150,3,3,31.9946531,35.8662013
105000,100,2,2,31.9412478,35.885959
106000,165,3,3,23.0836476,58.1519321
107000,185,3,3,31.9097421,35.8491296
107000,185,3,3,31.9016521,35.8517493
107000,177,5,3,30.502854,47.8357271
107500,150,3,3,31.9786682,35.894816
107500,150,3,3,31.9786682,35.894816
108000,180,3,3,32.0472227,35.909541
108000,180,3,3,32.0401622,35.9072147
108000,200,3,3,31.915556,35.8889266
110000,180,3,3,32.0088886,35.8651445
110000,180,3,3,32.0472227,35.909541
110000,252,4,4,32.0544606,35.8935168
110000,170,3,3,31.9998356,35.9684442
110000,186,3,3,31.9900572,35.8448489
110000,190,3,3,31.9900572,35.8448489
110000,100,2,2,31.958369,35.8638771
110000,170,3,3,31.9617045,35.88098711265357
110000,155,3,3,31.9900572,35.8448489
110000,179,5,3,30.502854,47.8357271
110000,210,3,3,31.9853265,35.8806996
110000,170,3,3,31.983333,35.9
110000,180,3,3,31.9946531,35.8662013
110000,150,3,3,31.883333,35.883333
110000,180,3,3,32.0401622,35.9072147
110000,175,3,3,31.983333,35.9
110000,150,3,3,31.8075777,35.9119531
110000,252,4,4,26.3779767,56.4152779
110000,122,3,3,31.9998356,35.9684442
110000,185,3,3,31.9786682,35.894816
110000,317,3,3,31.8075777,35.9119531
110000,180,3,3,23.484933,57.3063282
110000,210,4,4,23.484933,57.3063282
110000,175,3,3,23.0836476,58.1519321
110000,190,3,3,23.484933,57.3063282
110000,160,3,3,23.484933,57.3063282
110000,180,3,3,23.0836476,58.1519321
110000,120,2,3,31.9946531,35.8662013
110000,113,3,3,31.9412478,35.885959
110000,251,3,3,31.9946531,35.8662013
113000,178,3,3,32.0401622,35.9072147
115000,150,2,2,31.9557097,35.9278599
115000,150,2,2,31.9557097,35.9278599
115000,120,2,2,31.9412478,35.885959
115000,206,4,3,31.9097421,35.8491296
115000,412,3,3,32.0189025,35.8819325
115000,150,2,2,31.9507057,35.9214735
115000,185,3,3,31.9617045,35.88098711265357
115000,120,2,2,31.9412478,35.885959
115000,206,4,3,31.9016521,35.8517493
115000,170,3,3,31.9998356,35.9684442
115000,412,3,3,32.0189025,35.8819325
115000,177,3,3,31.8075777,35.9119531
